keyword,id,username,created_at,text
BEYOND THE CALL OF DUTY,1935360129828012530,qNUNEW,Wed Jun 18 15:33:06 +0000 2025,"""kita remake scene ini yuk pas udah dirumah"" ahh 😏🤭🤏🏻

BEYOND THE CALL OF DUTY
#TheNextPrinceEP7 https://t.co/PThWDauHIJ"
BEYOND THE CALL OF DUTY,1934138145874100320,nunewin,Sun Jun 15 06:37:23 +0000 2025,"BEYOND THE CALL OF DUTY
#TheNextPrinceEP7

“siapa paling cantik?”
“saayaaaa 🥰🥰”

https://t.co/0yM2oNiCUp"
BEYOND THE CALL OF DUTY,1934200220365267283,ZNNFamilyIDN,Sun Jun 15 10:44:02 +0000 2025,"//🐺🐱#ZNN_Translation//

🐺 : Dia sama sekali tidak berat. Sangat mudah (untuk menggendongnya).

BEYOND THE CALL OF DUTY
#TheNextPrinceEP7

Engsub : @SheeIM
#ZeePruk #NuNew
#ZeeNuNew #ซนซน https://t.co/KCIcZNtY86"
BEYOND THE CALL OF DUTY,1934231257283703251,ZONZONPHL,Sun Jun 15 12:47:22 +0000 2025,"JUSKOOOOOO 😭 DI Q NA KINAKAYA TONG DALAWANG TO MAMAAA

BEYOND THE CALL OF DUTY
#TheNextPrinceEP7
#ZeeNuNew https://t.co/o3z5pBLxIk"
BEYOND THE CALL OF DUTY,1934240963247190040,callmejujuuuuu,Sun Jun 15 13:25:56 +0000 2025,"Quercus robur, atau oak Inggris, adalah pohon besar yang umum di Eropa. Dikenal dengan kayunya yang kuat dan daun bergerigi. Bunga jantan muncul dalam catkins, dan kayunya sering digunakan untuk konstruksi, furnitur, dan barrel anggur

BEYOND THE CALL OF DUTY

#TheNextPrinceEP7 https://t.co/6Z0h930D4o"
BEYOND THE CALL OF DUTY,1934223260234944797,naznnu,Sun Jun 15 12:15:36 +0000 2025,"saksi bisu pergulatan charankhanin😭🤌

BEYOND THE CALL OF DUTY
#TheNextPrinceEP7 
#ZeeNuNew https://t.co/9OZWWIQ4th"
BEYOND THE CALL OF DUTY,1934217705797923086,cutesynunew,Sun Jun 15 11:53:31 +0000 2025,"Indahnya ciptaan tuhan

BEYOND THE CALL OF DUTY
#TheNextPrinceEP7 
#ZeeNuNew ♡

https://t.co/iy9AdjMEWl"
BEYOND THE CALL OF DUTY,1934218097768169647,prettybaby_Nhu,Sun Jun 15 11:55:05 +0000 2025,"Endingnya cipokan juga, digerebek warga lu nantiii~

BEYOND THE CALL OF DUTY 
#TheNextPrinceEP7 
#ZeeNuNew
https://t.co/1jvuua18E7"
BEYOND THE CALL OF DUTY,1934236020066894042,llyforbl,Sun Jun 15 13:06:18 +0000 2025,"sama sama terus yaa kalian berduaa

BEYOND THE CALL OF DUTY
#TheNextPrinceEP7
#ZeeNuNew https://t.co/mgXvEnylSc"
BEYOND THE CALL OF DUTY,1934222781497180368,callmejujuuuuu,Sun Jun 15 12:13:41 +0000 2025,"NGUCAP HEH NGUCAPPPP

BEYOND THE CALL OF DUTY

#TheNextPrinceEP7
#ZeeNuNew
https://t.co/bRN8a1maPC"
BEYOND THE CALL OF DUTY,1936452177842872359,199394,Sat Jun 21 15:52:31 +0000 2025,"khanin definisi cogil sesungguhnya bjir😭😭

BEYOND THE CALL OF DUTY
#TheNextPrinceEP8
#ข้ามฟ้าเคียงเธอSeries
#TheNextPrince 
#ZeeNuNew"
BEYOND THE CALL OF DUTY,1934921477796872646,NuMommyNu,Tue Jun 17 10:30:04 +0000 2025,"Nu sudah memiliki bakat alami didalam dirinya dan ketika dia mengasahnya mempelajarinya maka akan membuahkan hasil...☺️🫰
#NuNew @CwrNew 

BEYOND THE CALL OF DUTY
#TheNextPrinceEP7 https://t.co/oruFOU41ic"
BEYOND THE CALL OF DUTY,1934241960224805038,llyforbl,Sun Jun 15 13:29:54 +0000 2025,"nu bener bener gak suka ya kalo bibirnya gak merahhh

BEYOND THE CALL OF DUTY
#TheNextPrinceEP7
#ZeeNuNew"
BEYOND THE CALL OF DUTY,1934229619886211182,cho_meili,Sun Jun 15 12:40:52 +0000 2025,"gua mau nya mereka full trip berdua doang minimal 5 hari (karena lu pinginnya 5M)

BEYOND THE CALL OF DUTY
#TheNextPrinceEP7
#ZeeNuNew"
BEYOND THE CALL OF DUTY,1934240836625252555,callmejujuuuuu,Sun Jun 15 13:25:26 +0000 2025,"Quercus alba, atau oak putih, adalah pohon khas Amerika Utara yang terkenal kuat dan tahan lama. Daunnya lebar dan berbentuk oval, sedangkan bunga muncul dalam bentuk catkins. Kayunya sering dipakai untuk furnitur dan barrel anggur

BEYOND THE CALL OF DUTY

#TheNextPrinceEP7 https://t.co/XqR4fEnVVH"
Hobi,1943687440532660406,uarmyvibe,Fri Jul 11 15:02:52 +0000 2025,"Hobi in Berlin 

2018                                  2025 https://t.co/aD8QvEHfoE"
Hobi,1942417705845637485,2ubhak,Tue Jul 08 02:57:24 +0000 2025,"💫 Maya hobi ngewe tukar pasangan.mp4.mp4
https://t.co/AZPkJ1PfLZ"
Hobi,1943674432243073175,jan_ro,Fri Jul 11 14:11:11 +0000 2025,"🫰🫰 borahae aus Berlin 
#HobipaloozaBerlin https://t.co/lI40qMiuyA"
Hobi,1943581813458284787,glossjvn,Fri Jul 11 08:03:08 +0000 2025,berlin pliska https://t.co/GIGdkpZYrW
Hobi,1940768529193882102,AMmartil,Thu Jul 03 13:44:09 +0000 2025,Abis ngantor + main ke PRJ = 😵‍💫🤢🤮 https://t.co/fXNgYQRwpI
Hobi,1943678333520142378,mowchicecream,Fri Jul 11 14:26:41 +0000 2025,"nama: aul
hobi: bekerja di malam hari tidur di siang hari https://t.co/XyAqdl6foM"
Hobi,1943581022773227526,RT_FESS,Fri Jul 11 08:00:00 +0000 2025,"␠Pong!  Yang hobi jbjb mutualan kuy, JFB! like/rt aja 💈 † 🥀 ¹ ⏏️™"
Hobi,1941812157307662429,sainztgi,Sun Jul 06 10:51:10 +0000 2025,"hobi liat back dancer dia chemistrynya gak dapet aja langsung nyureng, lah ini [redacted] https://t.co/XMkDoGiLFM"
Hobi,1941823463892844637,heysevng,Sun Jul 06 11:36:05 +0000 2025,Ada seleb yg baru dance cover hobi di tiktok tapi gatau itu hobi ? 🤣 https://t.co/GJgCtlaHbw
Hobi,1943375448810950829,graceleeyaw,Thu Jul 10 18:23:07 +0000 2025,"Ini muka pemerkosanya. Yg hobi main ke Blok M, tandain. https://t.co/v8bK6yQiKu"
Hobi,1943673105907667047,junosplanet,Fri Jul 11 14:05:54 +0000 2025,youngk as your bf: edisi hobi sepeda https://t.co/Qi1eaKx27o
Hobi,1941818815698161698,ssvnriseee_,Sun Jul 06 11:17:37 +0000 2025,"nah aku tak kisah dah pasal rumour nayeon ngan hobi dating tu, anggap je la betul, so nayeon yang ajak hobi g tgk konsert😌 https://t.co/S6XsEek5Ql"
Hobi,1940956095381754176,skwnguer,Fri Jul 04 02:09:29 +0000 2025,"Hobi orang unik-unik

Ini dia pelihara African horned viper 🙂 https://t.co/ntw93b32S6"
Hobi,1943682010414760032,J_hope1821994,Fri Jul 11 14:41:17 +0000 2025,Berlin Germany 🔥 https://t.co/L4S0P85jse
Hobi,1940991901156757692,FikriTheAdviser,Fri Jul 04 04:31:45 +0000 2025,"UNAIR MENTIONEDDD!!! 🥳🥳
Sebagai salah satu univ Redflag yg menerbitkan paper yg ga bermutu..
Ayo pamerin juga dong. Kan hobi banget kalian pamerin ranking2 kampus dari sejak gw maba @Unair_Official https://t.co/zaD1rdTCyS"
Hobi,1943675441413267944,TamagoPost,Fri Jul 11 14:15:11 +0000 2025,"ᅠ
ᅠ 

ᅠ
KHIRAN IHATRA.

Hobi bermain basket di waktu senggang. Kamu, punya hobi? 💛
ᅠ
ᅠ 

ᅠ
https://t.co/0UImLLbtaV"
Hobi,1943665929172488357,dinikopi13,Fri Jul 11 13:37:23 +0000 2025,"⏲️ INTERPRETASI FILM SORE
dari seorang penonton yang hobi membaca teori konspirasi soal waktu, parallel universe, dan kekuatan Unconditional Love

sebuah tulisan tentang kesan sehabis menonton film Sore: Istri Dari Masa Depan (2025). Terima kasih @yndLaurens atas mahakaryanya https://t.co/43U9eq4Nib"
Hobi,1943655898435477515,AiraNtieReal,Fri Jul 11 12:57:32 +0000 2025,"Ibuuuuuu.....@TitiekSoeharto 
Kok sama an siiii😂😍😍😍
Saya juga sering gitu
Klo pas arisan
Undangan emak2 yg punya usaha kuliner
Tp klo pas reuni alumni enggak siii...jaga gengsi sama mantan😂
Ada yg punya hobi sama mbekel snack gini gaakk😂
Siniii...siniiii...ngumpuull😂 https://t.co/qMu4M6gR1i"
Hobi,1941483714820587610,txtFromRoblox,Sat Jul 05 13:06:03 +0000 2025,"HIIII THERE! ;3 ada yang mau berteman sama aku di X &amp; di roblox! nggak, yaa? aku suka foto-foto (PING!! aku kalau mau foto-foto bareng ;3), nongkrong di GAG dan SEWH, plus hobi mendaki jugak. leave any trace below and i'll hit-chu-up! 🤓☝🏼 (🏳️‍🌈phobic DNI, yah!) https://t.co/lYpALLcqKL"
MAS MARK,1934899897645584557,jojohaechi,Tue Jun 17 09:04:18 +0000 2025,yu beli bakpia mas mark https://t.co/58EmpndsXw
MAS MARK,1934195405010743715,markedssism,Sun Jun 15 10:24:54 +0000 2025,i love mark baker - mark dosmud - mark mas mas jawa - mark barista... https://t.co/yofPJHx6j8
MAS MARK,1934464598369083809,donghyukei29,Mon Jun 16 04:14:35 +0000 2025,mas mark                                       mark dilan https://t.co/3XNqMhUA2C
MAS MARK,1940762834423763216,kanunna_,Thu Jul 03 13:21:32 +0000 2025,"HELP PLS 

tutorial cara merubah Tiket Dreamzone ini menjadi Calon Mantu dong gessss😔 alias gw ngga boleh konseran mulu, kudu meniqa gesss, tp gw maunya meniqa sama mas mark😔🙏🏻 *canda yaallah https://t.co/ouuvnV7AjO"
MAS MARK,1938041764121829404,naeciluv,Thu Jun 26 01:08:58 +0000 2025,mas mark                      adek mark https://t.co/CB2sJprql4
MAS MARK,1934241855203610994,brbbryylv,Sun Jun 15 13:29:29 +0000 2025,Di posesifin sm mas mark 😍 https://t.co/iYOMr8JIGe
MAS MARK,1934182672139686379,mahaeforus,Sun Jun 15 09:34:19 +0000 2025,mau pesen mas mark aja https://t.co/A9RU6v6Eeh
MAS MARK,1936020267144478744,markyuppi,Fri Jun 20 11:16:15 +0000 2025,mas mark as kating UI lagi ngisi seminar sukses di usia muda 😭 https://t.co/O9zTuyVya2
MAS MARK,1943584845680312496,celinafluer,Fri Jul 11 08:15:11 +0000 2025,Happy weeding buat aku all.. avv aduhh malu bgt🙈 Mas Mark ilopeyouu #MARKLEE #MARK #NCT https://t.co/IaYfeDF5cG
MAS MARK,1934655991334703178,bulanrpw,Mon Jun 16 16:55:07 +0000 2025,"[titipan]
ges ada yang mau temenan sama mas mark? https://t.co/AevhBlJviO"
MAS MARK,1934158162019721419,nanaethereal,Sun Jun 15 07:56:55 +0000 2025,"singkat, padat, mas mark https://t.co/bEf9vGSCYv"
MAS MARK,1934658963787661761,bxbmfss,Mon Jun 16 17:06:55 +0000 2025,"🥦 temenan sama mas mark, anyone? https://t.co/FQcHXs338N"
MAS MARK,1934159116358091199,kychuqie,Sun Jun 15 08:00:42 +0000 2025,mas mark tinggal dijakarta aja bisa ga https://t.co/zoyv2GFlK5
MAS MARK,1938765189861806462,bungwol,Sat Jun 28 01:03:36 +0000 2025,"Anjer yg keluar mark....

Tp mas mark dah unfollow dan nikah keknya tiktok 🫵😭 https://t.co/sZpBVn9nt7"
MAS MARK,1935324618879103369,needsomeone_woo,Wed Jun 18 13:12:00 +0000 2025,Nonton yay or nay? Huwaaa pengen ketemu Mas Mark dan printilannya😭 https://t.co/zW7xwaJTiK
MAS MARK,1934477065589596671,akunsukasuka,Mon Jun 16 05:04:07 +0000 2025,inilah mas mark si juragan sapi itu 😎🐄 https://t.co/3guA0GYv6U
MAS MARK,1934285918925738161,naeciluv,Sun Jun 15 16:24:35 +0000 2025,"aku baru buka ig, dan baru liat postingan mark😭😭😭 gak espek captnya ‘mas mark’…. https://t.co/owrR4ma7PQ"
MAS MARK,1934196094055121330,aldhahdla,Sun Jun 15 10:27:39 +0000 2025,"MAS MARK ASDAFGSG SEBAGAI CEWEK JAWA, HAYUKLAH MAS GASIN AJA KE KUA SEKARANGGG 😭😭 https://t.co/i4bZo3WA9W"
MAS MARK,1938917476034855183,onyours__soo,Sat Jun 28 11:08:44 +0000 2025,"ini si mark mark gamau join jg kah???
ntar running bareng sama mas mas yg tengah topi putih baju item ituulooo 👀 ehehehe https://t.co/NBhtJE9cwX"
Versi,1942410098644766825,fatwabelajar,Tue Jul 08 02:27:10 +0000 2025,"Buat kamu yang lagi bingung cari buku buat UTBK-SNBT 2026, aku mau cerita pengalamanku pakai Wangsit Om Jero. Mulai dari versi 2025 sampai upgrade ke 2026 ini banyak perubahan penting yang menurutku perlu kamu tahu👇

[a thread] by @fatwabelajar https://t.co/B8BudS3Nxj"
Versi,1943174044620329460,HabisNontonFilm,Thu Jul 10 05:02:49 +0000 2025,"Lagu Barasuara - Terbuang Dalam Waktu yang jadi soundtrack film SORE udah ada versi pianonya. Aaaakkkkkk! 😭❤️

Versi aslinya muncul di ending dengan eksekusi yang bikin merinding. 

BAGUS BANGETTT! https://t.co/tgfeKYm38F"
Versi,1940091819456409978,tanyakanrl,Tue Jul 01 16:55:09 +0000 2025,"TW/ Agus
💚 ges liat aku nemu agus versi Indonesia😭 https://t.co/agyZbzcOlZ"
Versi,1943665617401483744,Fam48Ina_JKT48,Fri Jul 11 13:36:09 +0000 2025,"COVER + PROMOTIONAL IMAGE @AKB48_staff 66th Single ""Oh My Pumpkins"" 

Audio untuk Single ini akan diputar untuk pertama kalinya pada tanggal 19 Juli 2025 

Cangtip banget sih kap @S_GraciaJKT48 @officialJKT48 

Jadi penasaran siapa nanti senbatsu versi JKT nya https://t.co/Za7BXK4FFQ"
Versi,1941403172439982155,Emma_cantik7,Sat Jul 05 07:46:00 +0000 2025,"Kalau kamu lagi cari skincare basic dan nggak pengen ribet, rangkaian dari skin1004 bisa jadi opsi. Aku buatin versi yang step-nya urut dan cocok buat pemula yaa 👇🏻 https://t.co/Ej6TmQnG2Z"
Versi,1943084523387793636,NetflixID,Wed Jul 09 23:07:05 +0000 2025,"MENGKAGET! Anime yang diangkat dari webcomic populer, Solo Leveling akan dibikin versi live actionnya! 🫨 Byeon Woo-seok sudah terpilih dan siap jadi Sung Jin-woo! Segera di Netflix! 🔥 https://t.co/RjvRxQthZu"
Versi,1942111393513193817,worksfess,Mon Jul 07 06:40:13 +0000 2025,"work! aku fg SMK Akuntansi dah banyak ngelamar tapi dikit banget yang kepanggil interview, kira-kira yang salah dari cv ku ini apa ya? terus juga cv ini kupake untuk lamar posisi staff admin gitu, apa perlu buat beda versi? https://t.co/OtzbcEk4MZ"
Versi,1943183342129811868,hyprbuzz,Thu Jul 10 05:39:46 +0000 2025,"Bareng Prof. Firman Noor, Peneliti Politik BRIN kita bahas wacana menarik soal kondisi demokrasi hari ini. Masihkah demokrasi berpihak pada rakyat? Apa tantangan dan harapan di bawah kepemimpinan Prabowo?

Tonton diskusi selengkapnya hanya di YouTube Hyprbuzz atau dengarkan versi… https://t.co/BrdaDz9O22"
Versi,1942509301702222217,CenayangFilm,Tue Jul 08 09:01:22 +0000 2025,"Choi Minsik dan Han Sohee dikabarkan main di The Intern versi remake Korea. 

I can see the vision ♥️ https://t.co/AUhI5UkB86"
Versi,1942364123989459382,caraameloww,Mon Jul 07 23:24:29 +0000 2025,barang-barang kecil yang berguna versi lucu 🏠 🐚✨ https://t.co/qf7g5A0dq7
Versi,1942033946927313068,kdrama_menfess,Mon Jul 07 01:32:28 +0000 2025,"•kdm• 🔥 law and the city 🔥

yang suka drama modelan hosplay dan resplay bisa nonton ini, bedanya ini versi pengacara 😆 uda nonton semalam di vidio (tvn asia) so far eps 1 nya bagus, ceritanya oke, enjoy banget nontonnya looks promising. gak sabar lihat mereka nanganin kasus https://t.co/azlpHLn87E"
Versi,1942895834854756431,WatchmenID,Wed Jul 09 10:37:18 +0000 2025,"Nah ngomongin cerita, awalnya kami ngira kalo Sore versi film ini bakal jadi versi series tapi dipanjang-panjangin doang. Ternyata nggak, sama sekali nggak!

Cara film ini dalam mengisi berbagai macam kekosongan yang ada di seriesnya tuh menarik sekaligus luar biasa banget! https://t.co/gZ81wKB5xq"
Versi,1943513329617768865,sbmptnfess,Fri Jul 11 03:31:01 +0000 2025,"RILIS! Top 5 Univ dengan panitia ospek teramah di Indonesia versi PTN!
1)Universitas Padjadjaran
2)Universitas Gadjah Mada
3)Universitas Brawijaya
4)Universitas Indonesia
5)Politeknik Negeri Lampung"
Versi,1941517782237184494,caratstalk,Sat Jul 05 15:21:25 +0000 2025,[17s] request versi dari depan kak udah like+follow https://t.co/VuQ1eJGjdV
Versi,1943119883421753669,permencacacklt,Thu Jul 10 01:27:36 +0000 2025,"setahun ajaaa, huaa. aku sidang jam 9 keluar ruangan jam 11 lebih. ambil bidang penyakit dan dosjinya langsung drh😇 sebenenya g dibantai si, kaya tanya jawab cm versi seremnya aja😭uda ovt bgt krn banyak yg disuruh keluar pas sidang krn kurang menguasai skripsinya😭 https://t.co/ki1bP3ORWW"
Versi,1943654820000252189,opqrstara,Fri Jul 11 12:53:15 +0000 2025,lili versi ugal gamnor pasrah https://t.co/iINLGLh3ig
Versi,1941191553382338733,tanyarlfes,Fri Jul 04 17:45:06 +0000 2025,sender pengen tau reason  to stay alive versi kalian apaa 💚
Versi,1941397733753094163,NCTDreamINA,Sat Jul 05 07:24:23 +0000 2025,"Gk pernah gk lucu kalau soal Anigeunde Jisung ini😭😭 malah ada versi 2025 nya dong😭 /dreamies
https://t.co/pYjcc72ZlJ"
Versi,1942550327120781357,jdramaafess,Tue Jul 08 11:44:23 +0000 2025,"/jdm Aku baru mulai nonton Marry My Husband, ternyata bagus banget ya 😭 Aku lebih suka yg versi Jepang sih hehe soalnya chemistry Takeru Satoh &amp; Fuka Koshiba ntu dapat banget 🥰 Kalian yg belom nonton harus nonton sih! Yg udah nonton gimana pendapat kalian ttg dorama ini?❤️ https://t.co/5AkXpypIxr"
Jaksa Agung,1943504145547514277,mohmahfudmd,Fri Jul 11 02:54:31 +0000 2025,"Bravo utk Kejaksaan Agung yg tlh  menetapkan 9 TSK baru utk kasus tata kelola minyak mentah PT Pertamina. Jaksa Agung memenuhi janjinya. Ada yg msh nyinyir, bilang bhw ""kejaksaan agung melakukan pencitraan"". Menurut saya tak apa-apa. Memang semua institusi dan  pejabat harus…"
Jaksa Agung,1943635403128631623,KejaksaanRI,Fri Jul 11 11:36:05 +0000 2025,"Kamis 10 Juli 2025 Tim Penyidik pada Jaksa Agung Muda Bidang Tindak Pidana Khusus (JAM PIDSUS) menetapkan 9 Orang Tersangka perkara dugaan tindak pidana korupsi dalam Tata Kelola Minyak Mentah dan Produk Kilang PT Pertamina (Persero), Sub Holding dan Kontraktor Kontrak Kerja Sama… https://t.co/ammubYAXf0"
Jaksa Agung,1943672574267056628,TheEagle_BEN,Fri Jul 11 14:03:48 +0000 2025,"KAPOLRI DIANGKAT JOKOWI,
PANGLIMA TNI,
JAKSA AGUNG,
KETUA KPK,
KETUA MA,
KETUA MK,
BAHKAN PRESIDEN PUN JUGA DIANGKAT JOKOWI.
JADI KETIKA SEORANG BADUT DIPOSISIKAN MENJADI PEMIMPIN SUATU BANGSA,JANGAN HARAP KEADILAN TERCIPTA.😞😞😞 https://t.co/X9ChSzIrcb"
Jaksa Agung,1936660900892844329,PngAdilnR4kyt,Sun Jun 22 05:41:54 +0000 2025,"GAGAL LENGSERKAN JAKSA AGUNG...

GENK SOLO DAN KORUPTOR PANIK...

DI LUAR NALAR BUSUK TANPA RASA MALU MENCIPTAKAN HOAX MURAHAN...‼️

#BersatuBasmiGenkSolo 
#BersatuBasmiGenkSolo 
🆘🆗 https://t.co/qN2Vqhtjsf"
Jaksa Agung,1936971248439037993,negativisme,Mon Jun 23 02:15:07 +0000 2025,"Restorative Justice itu bukan berarti pelaku langsung bebas.
Ada mekanisme berlapis, syarat ketat, dan pengawasan jaksa.
Jaksa Agung: “Tak ada celah transaksional.”

Itulah hukum g berpihak pada keadilan, bukan pada duit. https://t.co/GDkxKcB3fC"
Jaksa Agung,1943633373328777569,KejaksaanRI,Fri Jul 11 11:28:01 +0000 2025,"Jaksa Agung Muda Perdata dan Tata Usaha Negara (JAM-Datun) R. Narendra Jatna menghadiri acara penandatanganan Perjanjian Kerja Sama antara Kejaksaan Agung dan PT Sarana Multi Infrastruktur (Persero), yang dilaksanakan pada Rabu, 9 Juli 2025 di Gedung Sahid Sudirman Center,… https://t.co/wIh1oaRfMX"
Jaksa Agung,1938436595322859971,negativisme,Fri Jun 27 03:17:53 +0000 2025,"Kasus Zarof Ricar belum selesai. Jaksa Agung resmi ajukan banding!
Rp 8 M yg katanya sah karena tercatat di SPT, tetap dinilai jaksa sebagai hasil kejahatan.
Lagian itu uang tunai, bukan dari rekening. Pak hakim masuk angin?

Gimana menurut kalian, netizen? https://t.co/P41wQEp2oG"
Jaksa Agung,1942598527076688080,PBHI_Nasional,Tue Jul 08 14:55:55 +0000 2025,"KITA MENANG!!!
PERMOHONAN KASASI JAKSA PENUNTUT UMUM ATAS KRIMINALISASI BURUH PEREMPUAN SEPTIA DWI PERTIWI DITOLAK MAHKAMAH AGUNG!

#pbhinasional #KriminalisasiHukum #buruhperempuan https://t.co/5QUYRgJRoA"
Jaksa Agung,1943634514145923082,KejaksaanRI,Fri Jul 11 11:32:33 +0000 2025,"Jaksa Agung Muda Perdata dan Tata Usaha Negara (JAM-Datun) R. Narendra Jatna menghadiri acara penandatanganan Perjanjian Kerja Sama antara Kejaksaan Agung dan PT Sarana Multi Infrastruktur (Persero), yang dilaksanakan pada Rabu, 9 Juli 2025 di Gedung Sahid Sudirman Center,… https://t.co/Qz0DViR9PE"
Jaksa Agung,1943618564470223020,KejaksaanRI,Fri Jul 11 10:29:11 +0000 2025,"Innalillahi Wa Innalillahi Roji’un telah Berpulang Bapak DR. Sri Odit Megonondo, S.H., M.H., Kepala Kejaksaan Negeri Bengkalis.

Jaksa Agung Beserta jajaran menghaturkan duka mendalam, semoga Allah SWT memberikan ampunan dan menempatkan beliau di tempat yang terbaik di sisi… https://t.co/Cu77vReCGI"
Jaksa Agung,1936026365826142598,NarasiNewsroom,Fri Jun 20 11:40:29 +0000 2025,"Lagi-lagi ulah manusia.😭

Kata Jaksa Agung, ST Burhanuddin, dari luas kawasan hutan sekitar 81.793 hektare, sekarang ini cuma tersisa sekitar 12.561 hektare. 

| Narasi Daily https://t.co/fAOzJdFAqF"
Jaksa Agung,1933358316660666544,amandasah__,Fri Jun 13 02:58:37 +0000 2025,"Ada Apa Nih Perempuan Cantik Temui Jaksa Agung?

Bukan selingkuhan apalagi istri kesekian Jaksa Agung, perempuan cantik ini adalah Sherly Tjoanda gubernur Maluku Utara.

Sherly datang menemui Jaksa Agung untuk
silaturahmi dan konsultasi terkait tata kelola pemerintahan yang baik… https://t.co/k7Z11ErjeM"
Jaksa Agung,1942878685620740098,Senop4tiBiru__,Wed Jul 09 09:29:10 +0000 2025,"@HukumDan @KejaksaanRI Sejak dulu udah banyak korban fitnah, org di TO  jadi kerjaan jaksa yg bekerja atas pesanan, bkn rahasia  Kejaksaan Agung salah satu biang korupsi berada diperingkat teratas bersama aparat keparat parcok.
Jual beli perkara marak shg jaksa hidup makmur.
#IstanaWapresSarangBuzzer https://t.co/lwBKWV73nQ"
Jaksa Agung,1938864240200458474,DoankWarto,Sat Jun 28 07:37:11 +0000 2025,"Presiden dan Jaksa Agung, ciut nyalinya sentuh DALANG KORUPSI PERTAMINA, karena bisa merembet kemana-mana, dari A sampai Z.

Ibaratnya senjata makan tuan, senjatanya bisa menebas siapa saja yg terlibat.

https://t.co/79ifZprJAB https://t.co/EZ1AFSruAX"
Jaksa Agung,1943661489400721909,165Hati,Fri Jul 11 13:19:45 +0000 2025,"RUU Kejaksaan lagi digodok, tapi ada pasal-pasal yang bikin khawatir.
Contohnya:

Pemeriksaan jaksa harus izin Jaksa Agung

Jaksa boleh rangkap jabatan

Kejaksaan dikasih wewenang intelijen &amp; ngawasin multimedia
TOLAK RUU KEJAKSAAN https://t.co/faLuabEiV3"
Jaksa Agung,1943640857795793040,KejaksaanRI,Fri Jul 11 11:57:46 +0000 2025,"Jaksa Agung Muda Perdata dan Tata Usaha Negara (JAM-Datun) R. Narendra Jatna dan Kepala Badan Bank Tanah Parman Nataatmadja, secara resmi menandatangani Perjanjian Kerja Sama (PKS) dengan Badan Bank Tanah, dalam rangka memperkuat sinergi penanganan masalah hukum di bidang Perdata… https://t.co/9gD7R0qwGI"
Jaksa Agung,1934799959737684304,Minnie_imut,Tue Jun 17 02:27:11 +0000 2025,"Bu Sherly emang Beda..
Disaat pemimpin lain asyik bermain proyek, bu Sherly ini malah takut ketahuan main proyek.
Maka dari itu beliau bertemu Jaksa Agung, Minta Kawal Program Pemprov. https://t.co/ej2zqF1OG8"
Jaksa Agung,1943516514277032356,NarasiNewsroom,Fri Jul 11 03:43:40 +0000 2025,"Riza Chalid beserta delapan orang lainnya ditetapkan sebagai tersangka oleh Kejaksaan Agung pada Kamis (10/7/2025). Dalam kasus ini, Riza Chalid adalah benefit official PT Orbit Terminal Merak.

Direktur Penyidikan pada Jaksa Agung Muda Bidang Tindak Pidana Khusus (Dirdik… https://t.co/gf0MA1fw6J"
Jaksa Agung,1935533426700103736,_riverheaven,Thu Jun 19 03:01:44 +0000 2025,"📌JAKSA AGUNG JUJUR PALING SINGKAT 

Baharuddin Lopa sosok Jaksa Agung jujur dan sederhana. Jika semua pemimpin Indonesia seperti ini dipastikan INDONESIA EMAS 2045 akan terwujud.

#TolakRUUKejaksaan
--
BANGSA BESAR Morning Demkrasi JobStreet Aplikasi ShopeePay Kerja Dingin https://t.co/6YnSOSEEjg"
PPP Family HTTYDragon,1933908603628556613,Ly_ahran,Sat Jun 14 15:25:16 +0000 2025,"Hrus cpat"" di klarin nih raport biar agak tenang dn plong dkit biar bsa liat Phu. Miss u Phuwin ❤️

PPP Family HTTYDragon
PHUWIN HICCUP CHIANGMAI

#Phuwintang #ภูวินทร์ตั้ศักดิ์ยืน #ปอนด์ภูวินทร์  #SFxPondPhuwinPermpoon #SFxPhuwinฮิคคัพมาเชียงใหม #ppnaravit #PondPhuwin #PERMPOOM https://t.co/x19fRYUCDe"
PPP Family HTTYDragon,1934135963892260989,Ly_ahran,Sun Jun 15 06:28:42 +0000 2025,"Keluarga cemara 🙃❤️

@phuwintang @ppnaravit @permpoon_GMMTV @WeLoveSF

PPP Family HTTYDragon

#phuwintang #ภูวินทร์ตั้ศักดิ์ยืน #ปอนด์ภูวินทร์  #SFxPondPhuwinPermpoon #SFxPhuwinฮิคคัพมาเชียงใหม #ppnaravit #PondPhuwin #PERMPOOM #Phuwin https://t.co/keOq7FnScZ"
PPP Family HTTYDragon,1934648808094552265,ppnaraved,Mon Jun 16 16:26:34 +0000 2025,"LUCU BGT FOTO SMA TOOTHLESS 😭😭🤏🏻🤏🏻

PPP Family HTTYDragon
#SFxPondPhuwinPermpoon
#ppnaravit https://t.co/QOelZTfPXE"
PPP Family HTTYDragon,1933846470006112638,narayuenwrld,Sat Jun 14 11:18:22 +0000 2025,"DICENGCENGIN KELUARGA BESAR TANGSAKYUEN 🤣🤣

PPP Family HTTYDragon

#SFxPondPhuwinPermpoon
#ปอนด์ภูวินทร์ https://t.co/pBit08vnBA"
